Tiempo [Seg.],Velocidad angular [rad /seg],Corriente en armadura [A],Tensión [V],Torque
1.10399999999999,6.32332247977975,0.188561541340073,2,0
1.10499999999999,6.3374518439762,0.186963427766952,2,0
1.10599999999999,6.35142919863563,0.18538250735985,2,0
1.10699999999999,6.36525617913944,0.183818595147582,2,0
1.10799999999999,6.37893440327491,0.182271508148964,2,0
1.10899999999999,6.39246547142451,0.180741065351395,2,0
1.10999999999999,6.40585096675312,0.179227087689685,2,0
1.11099999999999,6.41909245539329,0.177729398025101,2,0
1.11199999999999,6.43219148662846,0.17624782112464,2,0
1.11299999999999,6.44514959307426,0.174782183640531,2,0
1.11399999999999,6.45796829085777,0.173332314089946,2,0
1.11499999999999,6.47064907979498,0.171898042834943,2,0
1.11599999999999,6.48319344356624,0.170479202062615,2,0
1.11699999999999,6.49560284988983,0.169075625765454,2,0
1.11799999999999,6.50787875069372,0.167687149721931,2,0
1.11899999999999,6.52002258228546,0.166313611477279,2,0
1.11999999999999,6.53203576552018,0.164954850324487,2,0
1.12099999999999,6.54391970596689,0.163610707285495,2,0
1.12199999999999,6.55567579407289,0.162281025092598,2,0
1.12299999999999,6.56730540532647,0.160965648170037,2,0
1.12399999999999,6.57880990041787,0.159664422615807,2,0
1.12499999999999,6.59019062539843,0.158377196183639,2,0
1.12599999999999,6.60144891183816,0.157103818265196,2,0
1.12699999999999,6.61258607698145,0.155844139872446,2,0
1.12799999999999,6.62360342390123,0.154598013620232,2,0
1.12899999999999,6.63450224165147,0.153365293709028,2,0
1.12999999999999,6.64528380541793,0.152145835907879,2,0
1.13099999999999,6.65594937666741,0.150939497537526,2,0
1.13199999999999,6.66650020329532,0.149746137453713,2,0
1.13299999999999,6.67693751977171,0.148565616030671,2,0
1.13399999999999,6.68726254728567,0.147397795144785,2,0
1.13499999999999,6.69747649388826,0.146242538158429,2,0
1.13599999999999,6.7075805546338,0.145099709903982,2,0
1.13699999999999,6.71757591171974,0.143969176668011,2,0
1.13799999999999,6.72746373462496,0.142850806175628,2,0
1.13899999999999,6.7372451802466,0.141744467575014,2,0
1.13999999999999,6.74692139303542,0.140650031422105,2,0
1.14099999999999,6.75649350512971,0.139567369665453,2,0
1.14199999999999,6.76596263648774,0.138496355631238,2,0
1.14299999999999,6.77532989501882,0.137436864008452,2,0
1.14399999999998,6.7845963767129,0.13638877083423,2,0
1.14499999999998,6.79376316576883,0.135351953479356,2,0
1.14599999999998,6.8028313347212,0.134326290633907,2,0
1.14699999999998,6.81180194456582,0.133311662293061,2,0
1.14799999999998,6.82067604488387,0.13230794974306,2,0
1.14899999999998,6.82945467396472,0.131315035547317,2,0
1.14999999999998,6.83813885892736,0.130332803532675,2,0
1.15099999999998,6.84672961584064,0.129361138775818,2,0
1.15199999999998,6.85522794984212,0.12839992758982,2,0
1.15299999999998,6.86363485525565,0.127449057510848,2,0
1.15399999999998,6.87195131570776,0.126508417285001,2,0
1.15499999999998,6.8801783042427,0.125577896855292,2,0
1.15599999999998,6.88831678343632,0.124657387348774,2,0
1.15699999999998,6.89636770550869,0.1237467810638,2,0
1.15799999999998,6.90433201243547,0.12284597145742,2,0
1.15899999999998,6.9122106360582,0.121954853132921,2,0
1.15999999999998,6.92000449819324,0.121073321827488,2,0
1.16099999999998,6.92771451073971,0.120201274400008,2,0
1.16199999999998,6.93534157578611,0.119338608819006,2,0
1.16299999999998,6.94288658571592,0.118485224150701,2,0
1.16399999999998,6.95035042331197,0.1176410205472,2,0
1.16499999999998,6.95773396185978,0.116805899234815,2,0
1.16599999999998,6.96503806524966,0.115979762502507,2,0
1.16699999999998,6.97226358807787,0.115162513690451,2,0
1.16799999999998,6.97941137574656,0.11435405717873,2,0
1.16899999999998,6.98648226456267,0.113554298376144,2,0
1.16999999999998,6.99347708183584,0.112763143709145,2,0
1.17099999999998,7.00039664597515,0.111980500610889,2,0
1.17199999999998,7.0072417665849,0.111206277510402,2,0
1.17299999999998,7.01401324455933,0.11044038382187,2,0
1.17399999999998,7.02071187217635,0.109682729934039,2,0
1.17499999999998,7.02733843319018,0.108933227199728,2,0
1.17599999999998,7.03389370292312,0.10819178792546,2,0
1.17699999999998,7.04037844835622,0.107458325361202,2,0
1.17799999999998,7.04679342821903,0.106732753690211,2,0
1.17899999999998,7.05313939307838,0.106014988018999,2,0
1.17999999999998,7.05941708542619,0.105304944367394,2,0
1.18099999999998,7.06562723976633,0.104602539658721,2,0
1.18199999999998,7.0717705827006,0.103907691710074,2,0
1.18299999999998,7.0778478330137,0.103220319222708,2,0
1.18399999999998,7.08385970175735,0.102540341772522,2,0
1.18499999999998,7.08980689233349,0.101867679800652,2,0
1.18599999999998,7.09569010057656,0.101202254604159,2,0
1.18699999999998,7.10151001483493,0.100543988326824,2,0
1.18799999999998,7.10726731605145,0.0998928039500382,2,0
1.18899999999998,7.11296267784307,0.099248625283789,2,0
1.18999999999998,7.11859676657972,0.0986113769577486,2,0
1.19099999999998,7.12417024146223,0.097980984412454,2,0
1.19199999999998,7.1296837545995,0.0973573738905838,2,0
1.19299999999998,7.13513795108475,0.0967404724283282,2,0
1.19399999999998,7.14053346907101,0.0961302078468523,2,0
1.19499999999998,7.14587093984584,0.095526508743851,2,0
1.19599999999998,7.1511509879051,0.0949293044851944,2,0
1.19699999999998,7.15637423102609,0.0943385251966642,2,0
1.19799999999998,7.1615412803398,0.0937541017557773,2,0
1.19899999999998,7.16665274040244,0.0931759657836993,2,0
1.19999999999998,7.17170920926612,0.0926040496372432,2,0
1.20099999999998,7.17671127854889,0.0920382864009555,2,0
1.20199999999998,7.1816595335039,0.0914786098792868,2,0
1.20299999999998,7.18655455308792,0.0909249545888467,2,0
1.20399999999998,7.19139691002907,0.0903772557507423,2,0
1.20499999999998,7.19618717089382,0.0898354492829985,2,0
1.20599999999998,7.20092589615328,0.089299471793061,2,0
1.20699999999998,7.20561364024878,0.0887692605703784,2,0
1.20799999999998,7.21025095165674,0.0882447535790656,2,0
1.20899999999998,7.21483837295285,0.0877258894506448,2,0
1.20999999999998,7.21937644087554,0.0872126074768661,2,0
1.21099999999998,7.22386568638879,0.0867048476026037,2,0
1.21199999999998,7.22830663474425,0.0862025504188298,2,0
1.21299999999998,7.23269980554271,0.0857056571556634,2,0
1.21399999999998,7.23704571279484,0.0852141096754943,2,0
1.21499999999998,7.24134486498142,0.0847278504661804,2,0
1.21599999999998,7.24559776511274,0.0842468226343194,2,0
1.21699999999998,7.24980491078753,0.0837709698985914,2,0
1.21799999999998,7.25396679425114,0.0833002365831743,2,0
1.21899999999998,7.25808390245312,0.0828345676112297,2,0
1.21999999999998,7.26215671710424,0.0823739084984581,2,0
1.22099999999998,7.26618571473282,0.0819182053467251,2,0
1.22199999999998,7.27017136674049,0.0814674048377545,2,0
1.22299999999998,7.27411413945735,0.08102145422689,2,0
1.22399999999998,7.27801449419651,0.0805803013369242,2,0
1.22499999999998,7.28187288730812,0.0801438945519938,2,0
1.22599999999998,7.28568977023268,0.0797121828115402,2,0
1.22699999999998,7.28946558955394,0.0792851156043352,2,0
1.22799999999998,7.29320078705111,0.0788626429625714,2,0
1.22899999999998,7.29689579975056,0.0784447154560159,2,0
1.22999999999998,7.30055105997694,0.0780312841862263,2,0
1.23099999999998,7.30416699540377,0.0776223007808301,2,0
1.23199999999998,7.3077440291035,0.0772177173878646,2,0
1.23299999999998,7.31128257959697,0.0768174866701786,2,0
1.23399999999998,7.31478306090243,0.0764215617998932,2,0
1.23499999999997,7.31824588258391,0.0760298964529231,2,0
1.23599999999997,7.32167144979921,0.0756424448035571,2,0
1.23699999999997,7.32506016334727,0.0752591615190954,2,0
1.23799999999997,7.32841241971506,0.0748800017545465,2,0
1.23899999999997,7.331728611124,0.0745049211473796,2,0
1.23999999999997,7.3350091255758,0.0741338758123346,2,0
1.24099999999997,7.33825434689792,0.073766822336287,2,0
1.24199999999997,7.34146465478841,0.0734037177731684,2,0
1.24299999999997,7.34464042486041,0.0730445196389424,2,0
1.24399999999997,7.34778202868602,0.0726891859066332,2,0
1.24499999999997,7.35088983383985,0.0723376750014083,2,0
1.24599999999997,7.35396420394197,0.0719899457957149,2,0
1.24699999999997,7.35700549870047,0.0716459576044671,2,0
1.24799999999997,7.36001407395356,0.071305670180286,2,0
1.24899999999997,7.36299028171121,0.0709690437087907,2,0
1.24999999999997,7.3659344701963,0.0706360388039399,2,0
1.25099999999997,7.36884698388539,0.0703066165034235,2,0
1.25199999999997,7.37172816354902,0.0699807382641039,2,0
1.25299999999997,7.37457834629158,0.0696583659575068,2,0
1.25399999999997,7.37739786559075,0.0693394618653597,2,0
1.25499999999997,7.38018705133653,0.0690239886751786,2,0
1.25599999999997,7.38294622986982,0.068711909475903,2,0
1.25699999999997,7.38567572402059,0.0684031877535765,2,0
1.25799999999997,7.38837585314571,0.0680977873870752,2,0
1.25899999999997,7.39104693316625,0.0677956726438809,2,0
1.25999999999997,7.39368927660447,0.0674968081759007,2,0
1.26099999999997,7.3963031926204,0.0672011590153313,2,0
1.26199999999997,7.398888987048,0.0669086905705672,2,0
1.26299999999997,7.40144696243093,0.0666193686221539,2,0
1.26399999999997,7.40397741805795,0.0663331593187836,2,0
1.26499999999997,7.40648064999799,0.0660500291733353,2,0
1.26599999999997,7.4089569511347,0.0657699450589558,2,0
1.26699999999997,7.41140661120079,0.0654928742051846,2,0
1.26799999999997,7.41382991681191,0.0652187841941193,2,0
1.26899999999997,7.41622715150017,0.0649476429566226,2,0
1.26999999999997,7.41859859574733,0.0646794187685703,2,0
1.27099999999997,7.42094452701762,0.0644140802471395,2,0
1.27199999999997,7.42326521979016,0.0641515963471365,2,0
1.27299999999997,7.42556094559116,0.0638919363573647,2,0
1.27399999999997,7.42783197302559,0.0636350698970313,2,0
1.27499999999997,7.43007856780871,0.0633809669121925,2,0
1.27599999999997,7.43230099279705,0.0631295976722374,2,0
1.27699999999997,7.43449950801926,0.0628809327664091,2,0
1.27799999999997,7.43667437070648,0.0626349431003639,2,0
1.27899999999997,7.43882583532245,0.062391599892767,2,0
1.27999999999997,7.44095415359328,0.0621508746719252,2,0
1.28099999999997,7.44305957453693,0.0619127392724555,2,0
1.28199999999997,7.4451423444923,0.0616771658319896,2,0
1.28299999999997,7.44720270714806,0.0614441267879142,2,0
1.28399999999997,7.44924090357122,0.0612135948741459,2,0
1.28499999999997,7.45125717223526,0.0609855431179412,2,0
1.28599999999997,7.45325174904807,0.0607599448367405,2,0
1.28699999999997,7.45522486737954,0.060536773635046,2,0
1.28799999999997,7.45717675808889,0.0603160034013339,2,0
1.28899999999997,7.45910764955164,0.0600976083049987,2,0
1.28999999999997,7.46101776768636,0.0598815627933312,2,0
1.29099999999997,7.46290733598109,0.059667841588529,2,0
1.29199999999997,7.46477657551951,0.0594564196847387,2,0
1.29299999999997,7.46662570500678,0.05924727234513,2,0
1.29399999999997,7.46845494079512,0.0590403750990019,2,0
1.29499999999997,7.47026449690917,0.0588357037389192,2,0
1.29599999999997,7.472054585071,0.0586332343178802,2,0
1.29699999999997,7.47382541472488,0.0584329431465152,2,0
1.29799999999997,7.4755771930618,0.0582348067903141,2,0
1.29899999999997,7.47731012504369,0.0580388020668854,2,0
1.29999999999997,7.47902441342742,0.057844906043243,2,0
1.30099999999997,7.48072025878853,0.0576530960331236,2,0
1.30199999999997,7.48239785954467,0.0574633495943318,2,0
1.30299999999997,7.48405741197885,0.0572756445261149,2,0
1.30399999999997,7.48569911026235,0.0570899588665648,2,0
1.30499999999997,7.48732314647752,0.0569062708900491,2,0
1.30599999999997,7.48892971064018,0.0567245591046682,2,0
1.30699999999997,7.49051899072189,0.0565448022497415,2,0
1.30799999999997,7.49209117267193,0.0563669792933196,2,0
1.30899999999997,7.49364644043907,0.0561910694297236,2,0
1.30999999999997,7.49518497599306,0.0560170520771104,2,0
1.31099999999997,7.49670695934599,0.0558449068750652,2,0
1.31199999999997,7.49821256857325,0.0556746136822187,2,0
1.31299999999997,7.49970197983446,0.0555061525738907,2,0
1.31399999999997,7.50117536739404,0.0553395038397593,2,0
1.31499999999997,7.50263290364157,0.0551746479815541,2,0
1.31599999999997,7.50407475911203,0.0550115657107752,2,0
1.31699999999997,7.50550110250569,0.0548502379464364,2,0
1.31799999999997,7.50691210070789,0.0546906458128327,2,0
1.31899999999997,7.50830791880853,0.0545327706373315,2,0
1.31999999999997,7.50968872012141,0.0543765939481884,2,0
1.32099999999997,7.51105466620334,0.0542220974723853,2,0
1.32199999999997,7.51240591687304,0.0540692631334931,2,0
1.32299999999997,7.51374263022982,0.0539180730495563,2,0
1.32399999999997,7.51506496267209,0.0537685095310008,2,0
1.32499999999996,7.51637306891568,0.0536205550785642,2,0
1.32599999999996,7.51766710201191,0.0534741923812486,2,0
1.32699999999996,7.51894721336551,0.0533294043142946,2,0
1.32799999999996,7.52021355275233,0.0531861739371785,2,0
1.32899999999996,7.5214662683369,0.0530444844916295,2,0
1.32999999999996,7.5227055066897,0.0529043193996692,2,0
1.33099999999996,7.52393141280435,0.0527656622616719,2,0
1.33199999999996,7.52514413011459,0.052628496854446,2,0
1.33299999999996,7.52634380051102,0.0524928071293355,2,0
1.33399999999996,7.52753056435773,0.0523585772103427,2,0
1.33499999999996,7.5287045605087,0.0522257913922703,2,0
1.33599999999996,7.5298659263241,0.0520944341388839,2,0
1.33699999999996,7.53101479768628,0.0519644900810946,2,0
1.33799999999996,7.53215130901574,0.0518359440151604,2,0
1.33899999999996,7.5332755932868,0.0517087809009072,2,0
1.33999999999996,7.53438778204323,0.0515829858599696,2,0
1.34099999999996,7.53548800541355,0.0514585441740498,2,0
1.34199999999996,7.53657639212635,0.0513354412831953,2,0
1.34299999999996,7.53765306952526,0.0512136627840958,2,0
1.34399999999996,7.53871816358393,0.0510931944283976,2,0
1.34499999999996,7.53977179892071,0.0509740221210369,2,0
1.34599999999996,7.54081409881327,0.0508561319185901,2,0
1.34699999999996,7.541845185213,0.050739510027643,2,0
1.34799999999996,7.54286517875929,0.0506241428031765,2,0
1.34899999999996,7.54387419879364,0.0505100167469703,2,0
1.34999999999996,7.54487236337362,0.0503971185060235,2,0
1.35099999999996,7.5458597892867,0.0502854348709922,2,0
1.35199999999996,7.54683659206389,0.0501749527746444,2,0
1.35299999999996,7.54780288599327,0.0500656592903305,2,0
1.35399999999996,7.54875878413338,0.0499575416304711,2,0
1.35499999999996,7.5497043983264,0.0498505871450611,2,0
1.35599999999996,7.55063983921129,0.0497447833201892,2,0
1.35699999999996,7.55156521623669,0.049640117776574,2,0
1.35799999999996,7.55248063767378,0.0495365782681155,2,0
1.35899999999996,7.55338621062887,0.0494341526804623,2,0
1.35999999999996,7.55428204105602,0.0493328290295942,2,0
1.36099999999996,7.55516823376934,0.0492325954604201,2,0
1.36199999999996,7.55604489245537,0.0491334402453907,2,0
1.36299999999996,7.55691211968509,0.0490353517831268,2,0
1.36399999999996,7.55777001692601,0.0489383185970613,2,0
1.36499999999996,7.55861868455401,0.0488423293340969,2,0
1.36599999999996,7.55945822186507,0.0487473727632778,2,0
1.36699999999996,7.56028872708692,0.0486534377744751,2,0
1.36799999999996,7.5611102973905,0.0485605133770875,2,0
1.36899999999996,7.56192302890136,0.048468588698755,2,0
1.36999999999996,7.56272701671087,0.0483776529840873,2,0
1.37099999999996,7.56352235488739,0.0482876955934044,2,0
1.37199999999996,7.56430913648725,0.0481987060014929,2,0
1.37299999999996,7.56508745356563,0.0481106737963738,2,0
1.37399999999996,7.56585739718734,0.0480235886780844,2,0
1.37499999999996,7.5666190574375,0.0479374404574734,2,0
1.37599999999996,7.56737252343204,0.0478522190550085,2,0
1.37699999999996,7.56811788332815,0.0477679144995972,2,0
1.37799999999996,7.56885522433458,0.0476845169274202,2,0
1.37899999999996,7.56958463272185,0.0476020165807771,2,0
1.37999999999996,7.57030619383237,0.0475204038069449,2,0
1.38099999999996,7.57101999209038,0.0474396690570489,2,0
1.38199999999996,7.57172611101185,0.0473598028849446,2,0
1.38299999999996,7.57242463321426,0.0472807959461133,2,0
1.38399999999996,7.57311564042624,0.0472026389965687,2,0
1.38499999999996,7.57379921349718,0.0471253228917747,2,0
1.38599999999996,7.57447543240663,0.0470488385855763,2,0
1.38699999999996,7.5751443762737,0.0469731771291404,2,0
1.38799999999996,7.5758061233663,0.0468983296699095,2,0
1.38899999999996,7.5764607511103,0.0468242874505652,2,0
1.38999999999996,7.57710833609859,0.0467510418080044,2,0
1.39099999999996,7.57774895410006,0.0466785841723248,2,0
1.39199999999996,7.57838268006842,0.0466069060658229,2,0
1.39299999999996,7.57900958815102,0.0465359991020017,2,0
1.39399999999996,7.57962975169747,0.0464658549845898,2,0
1.39499999999996,7.58024324326831,0.0463964655065703,2,0
1.39599999999996,7.58085013464338,0.0463278225492209,2,0
1.39699999999996,7.58145049683032,0.0462599180811638,2,0
1.39799999999996,7.58204440007284,0.0461927441574262,2,0
1.39899999999996,7.58263191385893,0.0461262929185104,2,0
1.39999999999996,7.58321310692901,0.0460605565894745,2,0
1.40099999999996,7.58378804728393,0.0459955274790229,2,0
1.40199999999996,7.58435680219301,0.0459311979786058,2,0
1.40299999999996,7.58491943820181,0.0458675605615294,2,0
1.40399999999996,7.58547602114,0.0458046077820751,2,0
1.40499999999996,7.58602661612901,0.0457423322746288,2,0
1.40599999999996,7.58657128758967,0.0456807267528182,2,0
1.40699999999996,7.58711009924975,0.0456197840086612,2,0
1.40799999999996,7.5876431141514,0.045559496911722,2,0
1.40899999999996,7.58817039465854,0.0454998584082769,2,0
1.40999999999996,7.58869200246416,0.0454408615204892,2,0
1.41099999999996,7.58920799859753,0.0453824993455925,2,0
1.41199999999996,7.58971844343133,0.0453247650550834,2,0
1.41299999999996,7.59022339668874,0.0452676518939223,2,0
1.41399999999996,7.5907229174504,0.0452111531797431,2,0
1.41499999999996,7.59121706416135,0.0451552623020712,2,0
1.41599999999995,7.59170589463785,0.0450999727215505,2,0
1.41699999999995,7.59218946607414,0.0450452779691777,2,0
1.41799999999995,7.59266783504915,0.044991171645546,2,0
1.41899999999995,7.59314105753311,0.0449376474200958,2,0
1.41999999999995,7.59360918889409,0.0448846990303745,2,0
1.42099999999995,7.5940722839045,0.0448323202813033,2,0
1.42199999999995,7.59453039674748,0.044780505044453,2,0
1.42299999999995,7.59498358102324,0.044729247257326,2,0
1.42399999999995,7.59543188975535,0.0446785409226482,2,0
1.42499999999995,7.59587537539692,0.0446283801076661,2,0
1.42599999999995,7.59631408983675,0.0445787589434536,2,0
1.42699999999995,7.59674808440539,0.0445296716242246,2,0
1.42799999999995,7.59717740988118,0.0444811124066545,2,0
1.42899999999995,7.59760211649614,0.0444330756092074,2,0
1.42999999999995,7.59802225394189,0.0443855556114717,2,0
1.43099999999995,7.59843787137543,0.0443385468535027,2,0
1.43199999999995,7.59884901742492,0.0442920438351718,2,0
1.43299999999995,7.59925574019537,0.044246041115523,2,0
1.43399999999995,7.59965808727422,0.0442005333121364,2,0
1.43499999999995,7.60005610573699,0.0441555151004984,2,0
1.43599999999995,7.60044984215272,0.0441109812133788,2,0
1.43699999999995,7.60083934258942,0.0440669264402142,2,0
1.43799999999995,7.60122465261952,0.0440233456264988,2,0
1.43899999999995,7.60160581732514,0.0439802336731811,2,0
1.43999999999995,7.6019828813034,0.0439375855360672,2,0
1.44099999999995,7.6023558886716,0.0438953962252308,2,0
1.44199999999995,7.60272488307245,0.0438536608044292,2,0
1.44299999999995,7.6030899076791,0.043812374390526,2,0
1.44399999999995,7.60345100520023,0.0437715321529194,2,0
1.44499999999995,7.60380821788506,0.0437311293129774,2,0
1.44599999999995,7.60416158752825,0.0436911611434782,2,0
1.44699999999995,7.60451115547484,0.0436516229680579,2,0
1.44799999999995,7.60485696262505,0.0436125101606624,2,0
1.44899999999995,7.60519904943909,0.0435738181450068,2,0
1.44999999999995,7.60553745594186,0.0435355423940397,2,0
1.45099999999995,7.60587222172767,0.0434976784294137,2,0
1.45199999999995,7.60620338596486,0.043460221820961,2,0
1.45299999999995,7.60653098740039,0.0434231681861759,2,0
1.45399999999995,7.60685506436433,0.043386513189701,2,0
1.45499999999995,7.60717565477441,0.0433502525428208,2,0
1.45599999999995,7.60749279614043,0.0433143820029595,2,0
1.45699999999995,7.60780652556861,0.0432788973731845,2,0
1.45799999999995,7.608116879766,0.0432437945017157,2,0
1.45899999999995,7.60842389504473,0.0432090692814394,2,0
1.45999999999995,7.60872760732625,0.0431747176494283,2,0
1.46099999999995,7.60902805214558,0.0431407355864655,2,0
1.46199999999995,7.60932526465543,0.0431071191165744,2,0
1.46299999999995,7.60961927963032,0.0430738643065537,2,0
1.46399999999995,7.60991013147064,0.0430409672655171,2,0
1.46499999999995,7.61019785420672,0.0430084241444381,2,0
1.46599999999995,7.61048248150273,0.0429762311356995,2,0
1.46699999999995,7.61076404666072,0.0429443844726483,2,0
1.46799999999995,7.61104258262442,0.0429128804291544,2,0
1.46899999999995,7.61131812198315,0.0428817153191751,2,0
1.46999999999995,7.61159069697563,0.0428508854963236,2,0
1.47099999999995,7.61186033949374,0.0428203873534424,2,0
1.47199999999995,7.61212708108625,0.0427902173221815,2,0
1.47299999999995,7.61239095296251,0.0427603718725805,2,0
1.47399999999995,7.61265198599612,0.0427308475126558,2,0
1.47499999999995,7.61291021072852,0.0427016407879919,2,0
1.47599999999995,7.61316565737257,0.0426727482813377,2,0
1.47699999999995,7.6134183558161,0.0426441666122058,2,0
1.47799999999995,7.61366833562538,0.0426158924364778,2,0
1.47899999999995,7.6139156260486,0.0425879224460127,2,0
1.47999999999995,7.61416025601929,0.0425602533682597,2,0
1.48099999999995,7.6144022541597,0.0425328819658756,2,0
1.48199999999995,7.61464164878414,0.0425058050363457,2,0
1.48299999999995,7.61487846790231,0.0424790194116095,2,0
1.48399999999995,7.61511273922258,0.0424525219576897,2,0
1.48499999999995,7.6153444901552,0.0424263095743255,2,0
1.48599999999995,7.61557374781555,0.0424003791946102,2,0
1.48699999999995,7.61580053902728,0.042374727784632,2,0
1.48799999999995,7.61602489032547,0.0423493523431193,2,0
1.48899999999995,7.61624682795971,0.0423242499010892,2,0
1.48999999999995,7.61646637789719,0.0422994175215006,2,0
1.49099999999995,7.61668356582575,0.0422748522989101,2,0
1.49199999999995,7.61689841715686,0.0422505513591323,2,0
1.49299999999995,7.61711095702858,0.0422265118589037,2,0
1.49399999999995,7.61732121030856,0.0422027309855496,2,0
1.49499999999995,7.6175292015969,0.0421792059566551,2,0
1.49599999999995,7.61773495522903,0.0421559340197399,2,0
1.49699999999995,7.61793849527859,0.0421329124519359,2,0
1.49799999999995,7.61813984556021,0.0421101385596689,2,0
1.49899999999995,7.61833902963233,0.0420876096783429,2,0
1.49999999999995,7.61853607079991,0.0420653231720293,2,0
