Tiempo [Seg.],Velocidad angular [rad /seg],Corriente en armadura [A],Tensión [V],Torque
160.04400000000032,4.540805127897853,0.39017465957791975,2,0.0
160.04500000000033,4.607059648139077,0.3826808865669119,2,0.0
160.04600000000033,4.671896249908778,0.375347488412367,2,0.0
160.04700000000034,4.735345278197527,0.3681710329187077,2,0.0
160.04800000000034,4.7974364285802364,0.3611481613430583,2,0.0
160.04900000000035,4.858198761114364,0.3542755868232776,2,0.0
160.05000000000035,4.917660713940673,0.3475500928396329,2,0.0
160.05100000000036,4.975850116592921,0.3409685317093966,2,0.0
160.05200000000036,5.032794203022713,0.33452782311365986,2,0.0
160.05300000000037,5.088519624345599,0.3282249526556734,2,0.0
160.05400000000037,5.1430524613144,0.32205697045004233,2,0.0
160.05500000000038,5.196418236525587,0.31602098974211357,2,0.0
160.05600000000038,5.2486419263644315,0.31011418555690906,2,0.0
160.0570000000004,5.299747972694517,0.30433379337697414,2,0.0
160.0580000000004,5.34976029429708,0.2986771078485211,2,0.0
160.0590000000004,5.398702298065541,0.29314148151526237,2,0.0
160.0600000000004,5.446596889960459,0.2877243235793417,2,0.0
160.0610000000004,5.49346648573003,0.28242309868878196,2,0.0
160.0620000000004,5.539333021401174,0.2772353257508838,2,0.0
160.06300000000041,5.584217963546079,0.2721585767710179,2,0.0
160.06400000000042,5.628142319329046,0.2671904757162691,2,0.0
160.06500000000042,5.671126646338314,0.2623286974033992,2,0.0
160.06600000000043,5.713191062207474,0.257570966410609,2,0.0
160.06700000000043,5.754355254030975,0.2529150560125895,2,0.0
160.06800000000044,5.79463848757813,0.2483587871383645,2,0.0
160.06900000000044,5.8340596163099265,0.24390002735143607,2,0.0
160.07000000000045,5.8726370902028755,0.23953668985175613,2,0.0
160.07100000000045,5.910388964384011,0.23526673249905716,2,0.0
160.07200000000046,5.9473329075810994,0.23108815685708467,2,0.0
160.07300000000046,5.9834862103920035,0.22699900725828387,2,0.0
160.07400000000047,6.018865793377067,0.22299736988850302,2,0.0
160.07500000000047,6.053488214978325,0.21908137189128554,2,0.0
160.07600000000048,6.08736967926922,0.21524918049133088,2,0.0
160.07700000000048,6.12052604353848,0.21149900213671452,2,0.0
160.0780000000005,6.152972825711685,0.207829081659465,2,0.0
160.0790000000005,6.184725211614003,0.20423770145410583,2,0.0
160.0800000000005,6.2157980620775035,0.2007231806737776,2,0.0
160.0810000000005,6.246205919896356,0.19728387444356354,2,0.0
160.0820000000005,6.275963016633191,0.19391817309065126,2,0.0
160.0830000000005,6.305083279279787,0.19062450139096943,2,0.0
160.08400000000051,6.333580336775219,0.18740131783194736,2,0.0
160.08500000000052,6.3614675263845095,0.18424711389105258,2,0.0
160.08600000000052,6.388757899940769,0.18116041332976815,2,0.0
160.08700000000053,6.415464229953746,0.17813977150267976,2,0.0
160.08800000000053,6.44159901558765,0.17518377468134938,2,0.0
160.08900000000054,6.467174488511046,0.172291039392658,2,0.0
160.09000000000054,6.492202618621544,0.1694602117713096,2,0.0
160.09100000000055,6.516695119647987,0.1666899669261913,2,0.0
160.09200000000055,6.540663454632736,0.16397900832029455,2,0.0
160.09300000000056,6.564118841296634,0.16132606716390674,2,0.0
160.09400000000056,6.587072257289152,0.15872990182078886,2,0.0
160.09500000000057,6.609534445326175,0.15618929722706187,2,0.0
160.09600000000057,6.631515918217839,0.15370306432252936,2,0.0
160.09700000000058,6.653026963788757,0.15127003949417045,2,0.0
160.09800000000058,6.674077649692958,0.14888908403154297,2,0.0
160.0990000000006,6.694677828125772,0.14655908359384126,2,0.0
160.1000000000006,6.7148371404348834,0.14427894768835928,2,0.0
160.1010000000006,6.734565021632695,0.1420476091601158,2,0.0
160.1020000000006,6.75387070481213,0.1398640236924016,2,0.0
160.1030000000006,6.772763225467924,0.13772716931801574,2,0.0
160.1040000000006,6.7912514257254415,0.13563604594096207,2,0.0
160.10500000000062,6.809343958478992,0.13358967486838158,2,0.0
160.10600000000062,6.827049291441579,0.1315870983525021,2,0.0
160.10700000000062,6.8443757111079755,0.12962737914239078,2,0.0
160.10800000000063,6.861331326632995,0.12770960004529966,2,0.0
160.10900000000063,6.87792407362676,0.12583286349739864,2,0.0
160.11000000000064,6.894161717868741,0.12399629114369537,2,0.0
160.11100000000064,6.910051858942321,0.12219902342694552,2,0.0
160.11200000000065,6.925601933791569,0.12044021918536044,2,0.0
160.11300000000065,6.940819220201901,0.11871905525892448,2,0.0
160.11400000000066,6.9557108402062395,0.1170347261041377,2,0.0
160.11500000000066,6.970283763418297,0.11538644341700333,2,0.0
160.11600000000067,6.984544810294502,0.1137734357640835,2,0.0
160.11700000000067,6.998500655326134,0.11219494822145129,2,0.0
160.11800000000068,7.012157830163128,0.11065024202136925,2,0.0
160.11900000000068,7.025522726671039,0.10913859420652947,2,0.0
160.1200000000007,7.038601599922583,0.10765929729169313,2,0.0
160.1210000000007,7.05140057112514,0.10621165893257152,2,0.0
160.1220000000007,7.06392563048563,0.10479500160179352,2,0.0
160.1230000000007,7.076182640014055,0.10340866227180721,2,0.0
160.1240000000007,7.088177336267059,0.10205199210456835,2,0.0
160.1250000000007,7.09991533303276,0.10072435614786909,2,0.0
160.12600000000072,7.111402123958132,0.09942513303816672,2,0.0
160.12700000000072,7.122643085120155,0.09815371470977087,2,0.0
160.12800000000072,7.133643477541945,0.09690950611025545,2,0.0
160.12900000000073,7.144408449655021,0.09569192492196055,2,0.0
160.13000000000073,7.154943039708897,0.09450040128945464,2,0.0
160.13100000000074,7.165252178129089,0.09333437755282946,2,0.0
